Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1848,20,RL,4.204692619390966,9.104979856318357,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,2,62,59,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Fa,N,SBrkr,6.492239835020471,0,0,6.492239835020471,0.0,0.0,1,0,2,1,Fa,5,Min2,0,Missing,Missing,30.0,Missing,0.0,0.0,Missing,Missing,N,0,0,100,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1849,20,RL,4.204692619390966,9.65726726989194,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,55,55,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.232010331664759,0,0,7.232010331664759,0.0,0.0,1,0,2,1,TA,6,Mod,0,Missing,Attchd,29.0,Unf,2.0,498.0,Fa,TA,Y,0,0,90,0,110,0,Missing,Missing,Missing,0,10,2009,WD,Normal,0,0,0
1850,20,RL,4.219507705176107,9.166492972195906,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,53,53,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,257.0,Unf,0.0,816.0,1073.0,GasA,TA,Y,FuseA,6.9782137426306985,0,0,6.9782137426306985,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,53.0,Unf,1.0,340.0,TA,TA,Y,0,0,0,0,0,0,Missing,GdPrv,Missing,0,2,2009,WD,Normal,0,0,0
1851,60,RL,3.912023005428146,9.143131622282732,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,63,59,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,342.0,Unf,0.0,405.0,747.0,GasA,Ex,Y,SBrkr,6.79346613258001,747,0,7.40184157874383,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,63.0,Unf,1.0,240.0,TA,TA,Y,0,50,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,0,0,0
1852,20,RL,4.127134385045092,8.914626127827137,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,55,55,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,916.0,1089.0,GasW,TA,Y,SBrkr,6.9930151229329605,0,0,6.9930151229329605,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,55.0,RFn,1.0,252.0,TA,TA,P,328,0,0,0,0,0,Missing,MnPrv,Missing,0,9,2009,WD,Normal,0,0,0
1853,120,RL,3.7376696182833684,8.351138607086154,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,5,25,25,Gable,CompShg,HdBoard,HdBoard,BrkFace,149.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,552.0,ALQ,393.0,104.0,1049.0,GasA,TA,Y,SBrkr,6.955592608396297,0,0,6.955592608396297,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,25.0,Fin,1.0,266.0,TA,TA,Y,0,105,0,0,0,0,Missing,Missing,Missing,0,2,2009,WD,Normal,0,0,0
1854,80,RL,4.30406509320417,9.285262298493443,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,19,18,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,460.0,ALQ,286.0,308.0,1054.0,GasA,Gd,Y,SBrkr,6.966967138613983,0,0,6.966967138613983,1.0,0.0,1,1,1,1,Gd,4,Typ,0,Missing,Attchd,19.0,Unf,2.0,462.0,TA,TA,Y,114,36,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,0,0,0
1855,80,RL,4.189654742026425,9.865526046249009,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,26,26,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,Gd,TA,CBlock,Gd,TA,Av,Rec,70.0,GLQ,450.0,0.0,520.0,GasA,Gd,Y,SBrkr,7.198931240688173,0,0,7.198931240688173,0.0,0.0,1,1,2,1,Gd,5,Min2,1,Po,Attchd,26.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Shed,600,9,2009,WD,Normal,0,0,0
1856,60,RL,4.442651256490317,9.264828557260252,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,16,15,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,474.0,Unf,0.0,605.0,1079.0,GasA,Ex,Y,SBrkr,6.983789965258135,800,0,7.538494999413465,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,16.0,RFn,2.0,473.0,TA,TA,Y,400,100,144,0,0,0,Missing,MnPrv,Missing,0,8,2009,WD,Normal,0,0,0
1857,70,RL,4.787491742782046,10.181119289134408,Pave,Missing,Reg,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,5,7,129,2,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,7.160845906664299,728,0,7.60887062919126,0.0,0.0,1,0,4,1,TA,7,Mod,1,TA,Attchd,109.0,Unf,2.0,576.0,TA,TA,P,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1858,90,RL,4.1588830833596715,8.85623355614316,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,30,30,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.01571242048723,1114,0,7.708859601047175,0.0,0.0,2,0,6,2,TA,8,Typ,0,Missing,Detchd,30.0,Unf,2.0,720.0,TA,TA,Y,73,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Alloca,0,0,0
1859,90,RL,4.1588830833596715,8.85623355614316,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,30,30,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.336285660021297,0,0,7.336285660021297,0.0,0.0,2,0,4,2,TA,8,Typ,0,Missing,Attchd,30.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,Missing,GdPrv,Missing,0,6,2009,WD,Alloca,0,0,0
1860,90,RL,4.1588830833596715,8.859363449152088,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,30,30,Gable,CompShg,Plywood,Plywood,BrkFace,216.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1094.0,Unf,0.0,0.0,1094.0,GasA,TA,Y,SBrkr,7.113956109566034,0,0,7.113956109566034,2.0,0.0,0,2,2,2,Gd,6,Typ,2,TA,Detchd,30.0,Unf,2.0,672.0,TA,TA,Y,120,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Alloca,0,0,0
1861,90,RL,4.1588830833596715,8.854664928370534,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,30,30,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.321849713788356,0,0,7.321849713788356,0.0,0.0,2,0,4,2,TA,8,Typ,0,Missing,Attchd,30.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Alloca,0,0,0
1862,90,RL,4.204692619390966,9.380504998499505,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,9,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Ex,Y,SBrkr,7.0630481633881725,1619,0,7.932721027481948,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,9.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,0,0,0
1863,90,RL,4.204692619390966,8.979542601725113,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,9,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Ex,Y,SBrkr,7.0630481633881725,1619,0,7.932721027481948,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,9.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,0,0,0
1864,90,RL,4.204692619390966,8.984192311641674,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,9,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Ex,Y,SBrkr,7.0630481633881725,1619,0,7.932721027481948,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,9.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,0,0,0
1865,20,RL,4.430816798843313,9.299541017434485,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021.0,Unf,0.0,534.0,1555.0,GasA,Ex,Y,SBrkr,7.426549072397305,0,0,7.426549072397305,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Gd,Attchd,0.0,Fin,3.0,1138.0,TA,TA,Y,185,24,0,0,0,0,Missing,Missing,Missing,0,7,2009,New,Partial,0,0,0
1866,20,RL,4.174387269895637,9.288781798282745,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,1,1,Gable,CompShg,VinylSd,VinylSd,Stone,364.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1104.0,Unf,0.0,616.0,1720.0,GasA,Ex,Y,SBrkr,7.450079569807499,0,0,7.450079569807499,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,1.0,RFn,3.0,846.0,TA,TA,Y,208,104,0,0,0,0,Missing,Missing,Missing,0,11,2009,WD,Normal,0,0,0
1867,20,RL,4.2626798770413155,9.124564594954778,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,7.291656209174461,0,0,7.291656209174461,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1.0,RFn,3.0,904.0,TA,TA,Y,192,142,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1868,20,RL,4.343805421853684,9.343296599224809,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2,1,Hip,CompShg,VinylSd,VinylSd,Stone,352.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1359.0,Unf,0.0,479.0,1838.0,GasA,Ex,Y,SBrkr,7.516433302915632,0,0,7.516433302915632,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2.0,RFn,2.0,524.0,TA,TA,Y,154,222,0,0,0,0,Missing,Missing,Missing,0,4,2009,WD,Normal,0,0,0
1869,20,RL,4.1588830833596715,8.819073983267831,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,Unf,0.0,380.0,1282.0,GasA,Ex,Y,SBrkr,7.162397497355718,0,0,7.162397497355718,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2.0,RFn,2.0,662.0,TA,TA,Y,168,0,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD,Normal,0,0,0
1870,20,RL,4.553876891600541,9.242226560838505,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Av,GLQ,872.0,Unf,0.0,382.0,1254.0,GasA,Ex,Y,SBrkr,7.134093721192866,0,0,7.134093721192866,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,1.0,RFn,3.0,810.0,TA,TA,Y,168,92,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD,Normal,0,0,0
1871,20,RL,4.356708826689592,9.36263218231844,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,4,3,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,24.0,Unf,0.0,1474.0,1498.0,GasA,Ex,Y,SBrkr,7.311886164077165,0,0,7.311886164077165,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,4.0,Fin,3.0,844.0,TA,TA,Y,144,98,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD,Normal,0,0,0
1872,60,RL,4.3694478524670215,9.362718052397065,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,4,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Ex,Y,SBrkr,6.556778356158042,718,0,7.259819610363186,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,4.0,Fin,2.0,440.0,TA,TA,Y,36,28,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,0,0,0
1873,60,RL,4.204692619390966,9.723044230753946,Pave,Missing,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,17,16,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,800.0,Unf,0.0,649.0,1449.0,GasA,Gd,Y,SBrkr,6.8501261661455,815,0,7.472500744737558,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,17.0,Unf,2.0,525.0,TA,TA,Y,150,193,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1874,20,RL,4.174387269895637,9.18574025510795,Pave,Missing,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,15,15,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,755.0,Unf,0.0,235.0,990.0,GasA,Ex,Y,SBrkr,6.897704943128636,0,0,6.897704943128636,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,14.0,RFn,1.0,440.0,TA,TA,Y,66,0,0,0,92,0,Missing,Missing,Missing,0,10,2009,WD,Normal,0,0,0
1875,20,RL,4.174387269895637,9.599201730917567,Pave,Missing,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,11,11,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,950.0,Unf,0.0,513.0,1463.0,GasA,Ex,Y,SBrkr,7.288244401020124,0,0,7.288244401020124,1.0,0.0,2,0,3,1,TA,5,Typ,0,Missing,Attchd,11.0,Fin,2.0,539.0,TA,TA,Y,0,81,0,0,0,0,Missing,GdPrv,Missing,0,12,2009,WD,Normal,0,0,0
1876,60,RL,4.248495242049359,9.07680897935166,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,11,11,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,606.0,Unf,0.0,322.0,928.0,GasA,Ex,Y,SBrkr,6.833031732786201,844,0,7.4798641311650265,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,11.0,RFn,2.0,492.0,TA,TA,Y,150,96,0,0,0,0,Missing,Missing,Missing,0,4,2009,WD,Normal,0,0,0
1877,20,RL,4.174387269895637,9.281637253858216,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,7,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,1259.0,Unf,0.0,172.0,1431.0,GasA,Ex,Y,SBrkr,7.275172319452771,0,0,7.275172319452771,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,7.0,RFn,2.0,577.0,TA,TA,Y,144,40,0,0,0,0,Missing,Missing,Missing,0,4,2009,WD,Normal,0,0,0
1878,20,RL,4.31748811353631,9.320628725870305,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,8,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1468.0,1492.0,GasA,Ex,Y,SBrkr,7.307872780763706,0,0,7.307872780763706,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,8.0,RFn,2.0,608.0,TA,TA,Y,0,114,0,0,168,0,Missing,Missing,Missing,0,7,2009,WD,Family,0,0,0
1879,20,RL,4.204692619390966,9.69701673550917,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,31,31,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,625.0,Unf,0.0,282.0,907.0,GasA,TA,Y,SBrkr,6.810142450115136,0,0,6.810142450115136,0.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,31.0,Unf,1.0,343.0,TA,TA,Y,72,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2009,WD,Normal,0,0,0
1880,20,RL,4.330733340286331,8.846496938558838,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,30,30,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,710.0,BLQ,72.0,132.0,914.0,GasA,TA,Y,SBrkr,6.81783057145415,0,0,6.81783057145415,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,30.0,Unf,2.0,444.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,0,0,0
1881,20,RL,4.499809670330265,9.36426245424844,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,7,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,GasA,Ex,Y,SBrkr,7.384610383176974,0,0,7.384610383176974,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,7.0,RFn,3.0,1231.0,TA,TA,Y,262,93,0,0,0,0,Missing,Missing,Missing,0,9,2009,WD,Normal,0,0,0
1882,60,RL,4.204692619390966,9.420114955551439,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,198.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1068.0,1068.0,GasA,Ex,Y,SBrkr,6.97354301952014,1116,0,7.688913336864796,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,6.0,RFn,2.0,570.0,TA,TA,Y,192,132,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1883,60,RL,4.248495242049359,9.076694687106265,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,7,7,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,6.733401891837359,885,0,7.45298232946546,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Missing,Attchd,7.0,RFn,2.0,550.0,TA,TA,Y,0,48,0,0,0,0,Missing,Missing,Missing,0,11,2009,WD,Normal,0,0,0
1884,60,RL,4.204692619390966,9.328123407632566,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,8,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,944.0,944.0,GasA,Ex,Y,SBrkr,6.8501261661455,926,0,7.533693709848633,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Missing,Attchd,8.0,RFn,2.0,608.0,TA,TA,Y,256,43,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD,Normal,0,0,0
1885,20,RL,4.499809670330265,9.66459564425378,Pave,Missing,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,10,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,0.0,216.0,1462.0,GasA,Ex,Y,SBrkr,7.321849713788356,0,0,7.321849713788356,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,10.0,Fin,2.0,521.0,TA,TA,Y,135,34,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1886,20,RL,4.204692619390966,9.455793210210228,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,164.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1360.0,Unf,0.0,462.0,1822.0,GasA,Ex,Y,SBrkr,7.510977752014095,0,0,7.510977752014095,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,7.0,Fin,2.0,523.0,TA,TA,Y,194,144,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,0,0,0
1887,20,RL,4.248495242049359,9.07680897935166,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,12,11,Gable,CompShg,VinylSd,VinylSd,BrkFace,209.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1111.0,Unf,0.0,306.0,1417.0,GasA,Ex,Y,SBrkr,7.256297239690681,0,0,7.256297239690681,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,12.0,Unf,2.0,511.0,TA,TA,Y,60,0,0,0,117,0,Missing,Missing,Missing,0,8,2009,WD,Normal,0,0,0
1888,20,RL,4.442651256490317,9.230142999272362,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1478.0,Unf,0.0,100.0,1578.0,GasA,Ex,Y,SBrkr,7.379008127628304,0,0,7.379008127628304,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2.0,RFn,3.0,810.0,TA,TA,Y,0,48,0,0,195,0,Missing,Missing,Missing,0,1,2009,WD,Normal,0,0,0
1889,60,RL,4.442651256490317,9.311903687385623,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,6.410174881966167,788,0,7.241366283322318,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2.0,Fin,2.0,440.0,TA,TA,Y,100,36,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,0,0,0
1890,20,RL,4.382026634673881,9.276315360899716,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,49,38,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,399.0,Unf,0.0,615.0,1014.0,GasA,TA,Y,SBrkr,7.046647277848756,0,0,7.046647277848756,1.0,0.0,1,0,3,1,TA,7,Min1,0,Missing,2Types,41.0,Fin,1.0,544.0,TA,TA,Y,0,240,0,0,0,0,Missing,MnPrv,Missing,0,7,2009,WD,Normal,0,0,0
1891,180,RM,3.5553480614894135,8.209308411646937,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,4,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,Wood,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,6.977281341630747,0,0,6.977281341630747,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Basment,4.0,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,0,0,Missing,Missing,Missing,0,4,2009,WD,Normal,0,0,0
